year,tract_name,geo_id,english_only_population_5_and_over,white,total_population,asian,adults_25_to_64_with_bachelors_degree,median_age,total_households,foreign_born_population,population_5_and_over,median_household_income,owner_occupied_homes_median_value,below_poverty_line,black,hispanic,state,county,tract
2010,"Census Tract 11, Tuolumne County, California",14000US06109001100,3612,3530,4020,69,2144,44.4,1681,191,3851,54006,299700,161,70,4020,06,109,001100
2010,"Census Tract 12, Tuolumne County, California",14000US06109001200,3533,3359,4037,82,2190,43.8,1998,251,3832,30000,331500,798,12,4037,06,109,001200
2010,"Census Tract 21, Tuolumne County, California",14000US06109002100,4224,3831,4515,0,2476,48.3,2040,136,4418,37083,309700,789,0,4515,06,109,002100
2010,"Census Tract 22, Tuolumne County, California",14000US06109002200,6862,6593,7640,10,3712,50.4,3004,302,7302,55711,338000,685,24,7640,06,109,002200
2010,"Census Tract 31, Tuolumne County, California",14000US06109003100,6036,5679,6368,38,3584,50.2,2828,112,6172,53333,369300,485,0,6368,06,109,003100
2010,"Census Tract 32, Tuolumne County, California",14000US06109003200,5182,5091,5844,34,3072,39.9,2213,88,5317,47979,320700,679,0,5844,06,109,003200
2010,"Census Tract 41, Tuolumne County, California",14000US06109004100,5134,5041,5593,30,2755,47.4,2490,158,5310,46286,345300,792,0,5593,06,109,004100
2010,"Census Tract 42, Tuolumne County, California",14000US06109004200,3327,3235,3587,39,1826,59.3,1719,65,3482,50457,371200,272,0,3587,06,109,004200
2010,"Census Tract 51, Tuolumne County, California",14000US06109005100,7226,6983,8199,120,4248,50.2,3555,295,7783,45961,286100,1129,0,8199,06,109,005100
2010,"Census Tract 52.01, Tuolumne County, California",14000US06109005201,4678,2657,6271,103,4803,37.2,664,607,6168,68750,308700,135,1132,6271,06,109,005201
2010,"Census Tract 9852.02, Tuolumne County, California",14000US06109985202,0,0,0,0,0,,0,0,0,,,0,0,0,06,109,985202
2010,"Census Tract 1, Ventura County, California",14000US06111000100,705,684,822,0,486,48.7,388,83,800,46300,655700,127,0,822,06,111,000100
2010,"Census Tract 2, Ventura County, California",14000US06111000200,817,475,2523,0,1329,28.3,634,900,2303,49167,512700,334,5,2523,06,111,000200
2010,"Census Tract 3.02, Ventura County, California",14000US06111000302,3117,2155,6467,170,3351,39.6,2278,1506,6145,52083,373100,577,0,6467,06,111,000302
2010,"Census Tract 3.03, Ventura County, California",14000US06111000303,2531,1523,5385,129,2582,33.3,1489,1240,5058,79563,558900,739,13,5385,06,111,000303
2010,"Census Tract 3.04, Ventura County, California",14000US06111000304,1372,999,5148,42,2450,25.6,1220,1469,4478,66042,395700,458,17,5148,06,111,000304
2010,"Census Tract 4, Ventura County, California",14000US06111000400,2545,1458,6419,0,2923,29,1687,1728,5767,54438,447100,1164,25,6419,06,111,000400
2010,"Census Tract 5, Ventura County, California",14000US06111000500,1270,802,2998,88,1576,35.3,609,846,2789,55114,290900,238,8,2998,06,111,000500
2010,"Census Tract 6, Ventura County, California",14000US06111000600,1457,483,5961,53,2809,29.6,1786,2334,5282,26629,369400,1922,10,5961,06,111,000600
2010,"Census Tract 7.01, Ventura County, California",14000US06111000701,1949,1033,6096,0,2839,26.6,1696,1960,5447,54063,391800,903,0,6096,06,111,000701
2010,"Census Tract 7.02, Ventura County, California",14000US06111000702,1121,678,3563,0,1822,30.1,870,944,3234,82763,399700,496,0,3563,06,111,000702
2010,"Census Tract 8, Ventura County, California",14000US06111000800,3970,2474,7563,84,3808,37.1,2417,1674,6987,59282,480200,756,0,7563,06,111,000800
2010,"Census Tract 9.01, Ventura County, California",14000US06111000901,2449,2430,2811,114,1327,53.5,1034,262,2732,76667,944400,124,0,2811,06,111,000901
2010,"Census Tract 9.02, Ventura County, California",14000US06111000902,1396,1451,2088,29,1233,44,819,487,2019,61760,787700,143,0,2088,06,111,000902
2010,"Census Tract 9.03, Ventura County, California",14000US06111000903,4184,4179,5432,77,3044,43.3,2243,713,5123,62109,697200,238,0,5432,06,111,000903
2010,"Census Tract 10.01, Ventura County, California",14000US06111001001,2182,1957,2685,45,1464,46.9,937,198,2603,71318,582900,160,49,2685,06,111,001001
2010,"Census Tract 10.02, Ventura County, California",14000US06111001002,5545,5091,7014,142,3774,43.7,2726,859,6507,66658,532800,425,110,7014,06,111,001002
2010,"Census Tract 11.01, Ventura County, California",14000US06111001101,3869,3493,4957,0,2622,43.6,1833,454,4717,60686,469100,471,0,4957,06,111,001101
2010,"Census Tract 11.02, Ventura County, California",14000US06111001102,3017,2800,3525,36,1930,41.3,1296,228,3312,94444,654600,230,59,3525,06,111,001102
2010,"Census Tract 12.01, Ventura County, California",14000US06111001201,3044,2493,3973,26,2010,41.9,1683,333,3727,57563,475600,95,48,3973,06,111,001201
2010,"Census Tract 12.02, Ventura County, California",14000US06111001202,5773,4972,6987,205,3937,41.8,2395,424,6683,83977,589600,210,0,6987,06,111,001202
2010,"Census Tract 12.04, Ventura County, California",14000US06111001204,1212,934,2380,53,1295,31.5,786,531,2193,54545,335400,358,64,2380,06,111,001204
2010,"Census Tract 12.06, Ventura County, California",14000US06111001206,637,654,759,0,410,55.2,372,107,754,78438,1000001,8,0,759,06,111,001206
2010,"Census Tract 13.01, Ventura County, California",14000US06111001301,5382,4044,8212,136,4354,31.3,2607,1316,7661,74279,477800,395,50,8212,06,111,001301
2010,"Census Tract 13.02, Ventura County, California",14000US06111001302,948,706,1569,0,655,53.7,651,236,1493,34145,215800,314,27,1569,06,111,001302
2010,"Census Tract 14.01, Ventura County, California",14000US06111001401,2996,2314,3559,20,1781,43.8,1296,147,3317,74028,550700,259,54,3559,06,111,001401
2010,"Census Tract 14.02, Ventura County, California",14000US06111001402,4798,3616,5802,213,3220,39.1,2183,348,5619,76213,515000,306,31,5802,06,111,001402
2010,"Census Tract 15.02, Ventura County, California",14000US06111001502,5267,4179,8548,836,4747,35.1,3477,1544,7740,63605,360400,752,124,8548,06,111,001502
2010,"Census Tract 15.03, Ventura County, California",14000US06111001503,3372,2727,4817,290,2613,34.8,1870,682,4381,65667,372800,333,202,4817,06,111,001503
2010,"Census Tract 15.06, Ventura County, California",14000US06111001506,3603,3175,5044,183,2835,37.6,1686,596,4611,83372,449600,371,46,5044,06,111,001506
2010,"Census Tract 15.07, Ventura County, California",14000US06111001507,2975,2042,4405,251,2232,31.4,1348,795,3972,87025,513100,273,77,4405,06,111,001507
2010,"Census Tract 16.01, Ventura County, California",14000US06111001601,723,701,858,5,514,46.5,458,86,819,72381,527800,11,0,858,06,111,001601
2010,"Census Tract 16.02, Ventura County, California",14000US06111001602,1615,1534,2322,16,1029,45.1,906,376,2179,63226,469300,208,23,2322,06,111,001602
2010,"Census Tract 17, Ventura County, California",14000US06111001700,2867,3049,3617,106,1868,49.2,1349,389,3407,109583,828000,148,0,3617,06,111,001700
2010,"Census Tract 18, Ventura County, California",14000US06111001800,3836,4027,4687,144,2422,44.6,1636,458,4541,96131,645600,132,7,4687,06,111,001800
2010,"Census Tract 19, Ventura County, California",14000US06111001900,2948,2832,3664,64,2177,43.5,1588,255,3456,73773,650000,230,27,3664,06,111,001900
2010,"Census Tract 20, Ventura County, California",14000US06111002000,2084,2084,2562,46,1414,47.5,1112,220,2420,90795,880200,205,37,2562,06,111,002000
2010,"Census Tract 21.02, Ventura County, California",14000US06111002102,1262,1229,1423,51,984,42.9,962,156,1423,52760,649100,143,16,1423,06,111,002102
2010,"Census Tract 22, Ventura County, California",14000US06111002200,3174,2151,6722,130,3447,31.5,2139,1800,6096,39583,389700,1744,162,6722,06,111,002200
2010,"Census Tract 23, Ventura County, California",14000US06111002300,2627,1806,7928,59,3877,27.7,2232,2965,7030,43500,442100,1679,34,7928,06,111,002300
2010,"Census Tract 24, Ventura County, California",14000US06111002400,1858,1836,2518,48,1498,39.6,1402,198,2333,29901,682700,663,16,2518,06,111,002400
2010,"Census Tract 25, Ventura County, California",14000US06111002500,4340,4242,4861,43,2562,47.9,2456,298,4651,52589,709200,214,0,4861,06,111,002500
2010,"Census Tract 26, Ventura County, California",14000US06111002600,2416,1976,3338,47,2058,38.5,1324,386,3203,56471,583100,364,14,3338,06,111,002600
2010,"Census Tract 27, Ventura County, California",14000US06111002700,2830,2690,3654,64,2040,42.7,1601,448,3450,55389,528900,380,76,3654,06,111,002700
2010,"Census Tract 28, Ventura County, California",14000US06111002800,4409,3630,5886,95,3469,34.9,2508,613,5543,53939,486500,680,106,5886,06,111,002800
2010,"Census Tract 29.01, Ventura County, California",14000US06111002901,3825,2372,6335,794,3583,39.2,1813,1072,5940,109519,681900,583,284,6335,06,111,002901
2010,"Census Tract 29.05, Ventura County, California",14000US06111002905,2539,1112,5477,580,3043,35.7,1775,1588,5017,79088,567500,115,463,5477,06,111,002905
2010,"Census Tract 30.10, Ventura County, California",14000US06111003010,800,613,2533,228,1406,30.5,914,685,2204,61379,414400,250,24,2533,06,111,003010
2010,"Census Tract 30.11, Ventura County, California",14000US06111003011,1788,697,5261,598,2620,30,1630,1976,4790,46217,537100,525,295,5261,06,111,003011
2010,"Census Tract 30.12, Ventura County, California",14000US06111003012,68,68,202,0,140,37.8,100,102,202,19224,41400,0,0,202,06,111,003012
2010,"Census Tract 30.13, Ventura County, California",14000US06111003013,2572,1272,4875,317,2743,35.2,1653,1205,4680,69897,566200,182,321,4875,06,111,003013
2010,"Census Tract 31, Ventura County, California",14000US06111003100,4294,1901,16488,2810,8120,29.4,3787,6419,15313,78219,551700,1372,336,16488,06,111,003100
2010,"Census Tract 32.01, Ventura County, California",14000US06111003201,287,11,3423,0,1614,27.9,820,1867,3161,27092,366000,1228,7,3423,06,111,003201
2010,"Census Tract 33, Ventura County, California",14000US06111003300,3178,1563,7772,390,3760,32,2207,2121,6912,53346,441500,1135,363,7772,06,111,003300
2010,"Census Tract 36.05, Ventura County, California",14000US06111003605,4798,3205,9390,652,5271,32.7,2863,2562,8694,85042,442100,977,798,9390,06,111,003605
2010,"Census Tract 36.08, Ventura County, California",14000US06111003608,1300,773,4356,226,1976,26,1088,1290,3928,79274,478100,332,78,4356,06,111,003608
2010,"Census Tract 36.09, Ventura County, California",14000US06111003609,4859,4795,5750,132,3542,54,2911,715,5533,89552,809700,307,40,5750,06,111,003609
2010,"Census Tract 36.12, Ventura County, California",14000US06111003612,3775,3598,4368,68,2610,42.1,2033,266,4189,58442,791800,162,55,4368,06,111,003612
2010,"Census Tract 37, Ventura County, California",14000US06111003700,1231,434,6190,0,3094,32.2,1305,2758,5811,57781,449300,886,181,6190,06,111,003700
2010,"Census Tract 38.01, Ventura County, California",14000US06111003801,382,82,4438,21,2124,30.9,1090,2387,4108,44225,384500,769,166,4438,06,111,003801
2010,"Census Tract 38.02, Ventura County, California",14000US06111003802,631,309,3038,22,1560,31.6,599,1558,2743,48523,335200,471,22,3038,06,111,003802
2010,"Census Tract 39, Ventura County, California",14000US06111003900,1174,497,6629,509,3262,27.2,1624,2921,5905,42245,469900,1256,184,6629,06,111,003900
2010,"Census Tract 40, Ventura County, California",14000US06111004000,1121,589,6173,442,2762,30.9,1440,2571,5469,48728,296000,823,153,6173,06,111,004000
2010,"Census Tract 41.01, Ventura County, California",14000US06111004101,837,437,6529,432,3288,29.3,1350,3318,5770,55483,418600,1484,268,6529,06,111,004101
2010,"Census Tract 42, Ventura County, California",14000US06111004200,2082,946,5165,385,2620,37.5,1266,1554,4758,78548,465700,597,78,5165,06,111,004200
2010,"Census Tract 43.04, Ventura County, California",14000US06111004304,2909,2295,5953,131,2689,35.4,2500,1098,5441,48991,348300,828,119,5953,06,111,004304
2010,"Census Tract 43.05, Ventura County, California",14000US06111004305,2548,2159,3536,481,1222,21.4,608,477,3133,49107,305600,122,198,3536,06,111,004305
2010,"Census Tract 44, Ventura County, California",14000US06111004400,3259,2233,7069,426,4052,34.6,2695,1971,6494,48590,430100,1600,384,7069,06,111,004400
2010,"Census Tract 45.03, Ventura County, California",14000US06111004503,840,249,4217,494,2036,26,1016,1870,3839,36400,373300,1127,220,4217,06,111,004503
2010,"Census Tract 45.04, Ventura County, California",14000US06111004504,1320,371,5260,1078,2562,31.5,1249,2262,4782,60034,363800,429,166,5260,06,111,004504
2010,"Census Tract 45.05, Ventura County, California",14000US06111004505,672,240,2187,346,1083,32.9,500,686,2046,54432,361800,156,151,2187,06,111,004505
2010,"Census Tract 45.06, Ventura County, California",14000US06111004506,1344,564,7036,563,2690,21.2,1515,3350,5906,31377,420300,2609,252,7036,06,111,004506
2010,"Census Tract 46, Ventura County, California",14000US06111004600,1792,1442,2529,278,1104,20.7,580,194,2066,59797,,75,128,2529,06,111,004600
2010,"Census Tract 47.04, Ventura County, California",14000US06111004704,329,119,1525,35,821,29.3,460,516,1412,43793,97200,243,0,1525,06,111,004704
2010,"Census Tract 47.10, Ventura County, California",14000US06111004710,1110,583,5205,675,2737,31.8,1410,2778,4947,58917,286500,411,84,5205,06,111,004710
2010,"Census Tract 47.11, Ventura County, California",14000US06111004711,428,177,3072,1159,1545,37.4,800,1620,3023,59342,392800,577,0,3072,06,111,004711
2010,"Census Tract 47.15, Ventura County, California",14000US06111004715,1260,469,5458,662,2768,29.1,1237,2468,4997,55201,287100,1060,130,5458,06,111,004715
2010,"Census Tract 47.16, Ventura County, California",14000US06111004716,749,367,4274,535,2038,29.5,959,2191,3983,58995,375300,466,0,4274,06,111,004716
2010,"Census Tract 47.17, Ventura County, California",14000US06111004717,574,128,3682,103,1649,25,773,1760,3209,53750,354300,551,0,3682,06,111,004717
2010,"Census Tract 49.01, Ventura County, California",14000US06111004901,2438,1091,6964,1405,3705,26.7,1873,2165,6293,75074,488200,417,186,6964,06,111,004901
2010,"Census Tract 49.02, Ventura County, California",14000US06111004902,201,45,4934,69,2206,26.3,1090,2481,4620,47302,365100,559,61,4934,06,111,004902
2010,"Census Tract 50.02, Ventura County, California",14000US06111005002,495,215,2656,59,1395,27.5,693,1138,2333,42043,338900,394,0,2656,06,111,005002
2010,"Census Tract 50.03, Ventura County, California",14000US06111005003,1824,889,7491,75,3243,28.1,1793,2623,6731,48854,329800,1538,108,7491,06,111,005003
2010,"Census Tract 50.04, Ventura County, California",14000US06111005004,1620,964,3786,330,1682,23.6,995,888,3504,76141,347300,1337,294,3786,06,111,005004
2010,"Census Tract 51, Ventura County, California",14000US06111005100,2198,1563,3731,180,1497,37.6,1000,691,3604,93846,1000001,391,247,3731,06,111,005100
2010,"Census Tract 52.02, Ventura County, California",14000US06111005202,1965,1973,2796,74,1479,47.1,1013,351,2646,78068,573000,318,77,2796,06,111,005202
2010,"Census Tract 52.03, Ventura County, California",14000US06111005203,3922,3718,4936,216,2589,45.8,1833,509,4671,87026,634100,264,89,4936,06,111,005203
2010,"Census Tract 52.04, Ventura County, California",14000US06111005204,2688,2558,3541,230,1686,48.4,1219,481,3360,110304,842400,199,0,3541,06,111,005204
2010,"Census Tract 52.05, Ventura County, California",14000US06111005205,4060,3824,6019,380,3460,44.5,2199,1275,5711,120563,834900,348,32,6019,06,111,005205
2010,"Census Tract 53.03, Ventura County, California",14000US06111005303,6874,5852,9432,1017,4992,36.7,3142,1299,8745,94792,590000,247,281,9432,06,111,005303
2010,"Census Tract 53.04, Ventura County, California",14000US06111005304,3956,4028,4902,381,1760,65.8,2809,652,4843,49836,384200,239,0,4902,06,111,005304
2010,"Census Tract 53.05, Ventura County, California",14000US06111005305,4735,4470,5636,320,2905,44.4,1795,623,5501,151329,1000001,278,0,5636,06,111,005305
2010,"Census Tract 53.06, Ventura County, California",14000US06111005306,4113,3666,5009,524,2637,41.5,1716,630,4785,113194,628200,110,60,5009,06,111,005306
2010,"Census Tract 54.01, Ventura County, California",14000US06111005401,2999,2723,3645,287,2032,44.2,1296,260,3440,83382,576700,274,0,3645,06,111,005401
2010,"Census Tract 54.03, Ventura County, California",14000US06111005403,1214,1067,2775,234,1260,33.9,943,993,2595,46354,494600,301,53,2775,06,111,005403
2010,"Census Tract 54.04, Ventura County, California",14000US06111005404,2660,2086,3816,120,1916,40.5,1239,346,3669,102431,534200,54,163,3816,06,111,005404
2010,"Census Tract 55.02, Ventura County, California",14000US06111005502,2823,2201,4826,553,2841,29.9,2075,1006,4311,56250,454000,414,185,4826,06,111,005502
2010,"Census Tract 55.03, Ventura County, California",14000US06111005503,1910,1329,2743,345,1542,42.8,997,452,2675,75417,560200,46,131,2743,06,111,005503
2010,"Census Tract 55.04, Ventura County, California",14000US06111005504,3545,2878,4378,412,2195,38.4,1531,352,4107,82243,542300,297,25,4378,06,111,005504
2010,"Census Tract 56, Ventura County, California",14000US06111005600,5576,5220,9289,1151,5177,38.9,3350,1940,8487,78417,502200,336,139,9289,06,111,005600
2010,"Census Tract 57, Ventura County, California",14000US06111005700,919,921,1449,29,875,31.5,519,167,1269,80772,320200,181,45,1449,06,111,005700
